welcome_mouse.x,welcome_mouse.y,welcome_mouse.leftButton,welcome_mouse.midButton,welcome_mouse.rightButton,welcome_mouse.time,"ID",date,expName,psychopyVersion,OS,frameRate,participant,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,train_mouse.x,train_mouse.y,train_mouse.leftButton,train_mouse.midButton,train_mouse.rightButton,train_mouse.time,braille_mouse.x,braille_mouse.y,braille_mouse.leftButton,braille_mouse.midButton,braille_mouse.rightButton,braille_mouse.time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,nlLet,brLet,cbLet,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,testInstr_mouse.x,testInstr_mouse.y,testInstr_mouse.leftButton,testInstr_mouse.midButton,testInstr_mouse.rightButton,test_mouse.x,test_mouse.y,test_mouse.leftButton,test_mouse.midButton,test_mouse.rightButton,test_response.text,testResp,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,test_loop.ran,nlWrd,brWrd,cbWrd
0.527173913,-0.058695652,1,0,0,23.092,,2023-09-24_09h33.35.639,vbt_B1_day1,2022.2.4,MacIntel,62.5,55879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-24_09h33.35.639,vbt_B1_day1,2022.2.4,MacIntel,62.5,55879,0.527173913,-0.058695652,1,0,0,37.956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-24_09h33.35.639,vbt_B1_day1,2022.2.4,MacIntel,62.5,55879,,,,,,,0.267391304,-0.064130435,1,0,0,38.676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-24_09h33.35.639,vbt_B1_day1,2022.2.4,MacIntel,62.5,55879,,,,,,,,,,,,,0.15,-0.264130435,1,0,0,50.656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-24_09h33.35.639,vbt_B1_day1,2022.2.4,MacIntel,62.5,55879,,,,,,,,,,,,,,,,,,,0.265217391,-0.134782609,1,0,0,4.817,0,0,0,9,1,j,images/br_j.png,images/cb_j.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-24_09h33.35.639,vbt_B1_day1,2022.2.4,MacIntel,62.5,55879,,,,,,,,,,,,,,,,,,,0.266304348,-0.135869565,1,0,0,3.766,0,1,1,11,1,l,images/br_l.png,images/cb_l.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-24_09h33.35.639,vbt_B1_day1,2022.2.4,MacIntel,62.5,55879,,,,,,,,,,,,,,,,,,,0.266304348,-0.135869565,1,0,0,4.467,0,2,2,13,1,n,images/br_n.png,images/cb_n.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-24_09h33.35.639,vbt_B1_day1,2022.2.4,MacIntel,62.5,55879,,,,,,,,,,,,,,,,,,,0.305434783,-0.119565217,1,0,0,4.284,0,3,3,6,1,g,images/br_g.png,images/cb_g.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-24_09h33.35.639,vbt_B1_day1,2022.2.4,MacIntel,62.5,55879,,,,,,,,,,,,,,,,,,,0.32826087,-0.177173913,1,0,0,7.45,0,4,4,1,1,b,images/br_b.png,images/cb_b.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-24_09h33.35.639,vbt_B1_day1,2022.2.4,MacIntel,62.5,55879,,,,,,,,,,,,,,,,,,,0.359782609,-0.164130435,1,0,0,1.75,0,5,5,16,1,q,images/br_q.png,images/cb_q.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-24_09h33.35.639,vbt_B1_day1,2022.2.4,MacIntel,62.5,55879,,,,,,,,,,,,,,,,,,,0.359782609,-0.164130435,1,0,0,10.7,0,6,6,17,1,r,images/br_r.png,images/cb_r.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-24_09h33.35.639,vbt_B1_day1,2022.2.4,MacIntel,62.5,55879,,,,,,,,,,,,,,,,,,,0.359782609,-0.164130435,1,0,0,4.917,0,7,7,12,1,m,images/br_m.png,images/cb_m.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-24_09h33.35.639,vbt_B1_day1,2022.2.4,MacIntel,62.5,55879,,,,,,,,,,,,,,,,,,,0.360869565,-0.165217391,1,0,0,14.817,0,8,8,10,1,k,images/br_k.png,images/cb_k.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-24_09h33.35.639,vbt_B1_day1,2022.2.4,MacIntel,62.5,55879,,,,,,,,,,,,,,,,,,,0.360869565,-0.165217391,1,0,0,3.416,0,9,9,0,1,a,images/br_a.png,images/cb_a.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-24_09h33.35.639,vbt_B1_day1,2022.2.4,MacIntel,62.5,55879,,,,,,,,,,,,,,,,,,,0.360869565,-0.165217391,1,0,0,0.85,0,10,10,3,1,d,images/br_d.png,images/cb_d.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-24_09h33.35.639,vbt_B1_day1,2022.2.4,MacIntel,62.5,55879,,,,,,,,,,,,,,,,,,,0.360869565,-0.165217391,1,0,0,1.449,0,11,11,25,1,z,images/br_z.png,images/cb_z.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-24_09h33.35.639,vbt_B1_day1,2022.2.4,MacIntel,62.5,55879,,,,,,,,,,,,,,,,,,,0.360869565,-0.165217391,1,0,0,0.533,0,12,12,23,1,x,images/br_x.png,images/cb_x.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-24_09h33.35.639,vbt_B1_day1,2022.2.4,MacIntel,62.5,55879,,,,,,,,,,,,,,,,,,,0.360869565,-0.165217391,1,0,0,1.166,0,13,13,2,1,c,images/br_c.png,images/cb_c.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-24_09h33.35.639,vbt_B1_day1,2022.2.4,MacIntel,62.5,55879,,,,,,,,,,,,,,,,,,,0.361956522,-0.165217391,1,0,0,3.416,0,14,14,18,1,s,images/br_s.png,images/cb_s.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-24_09h33.35.639,vbt_B1_day1,2022.2.4,MacIntel,62.5,55879,,,,,,,,,,,,,,,,,,,0.361956522,-0.165217391,1,0,0,1.683,0,15,15,19,1,t,images/br_t.png,images/cb_t.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-24_09h33.35.639,vbt_B1_day1,2022.2.4,MacIntel,62.5,55879,,,,,,,,,,,,,,,,,,,0.360869565,-0.165217391,1,0,0,1.216,0,16,16,8,1,i,images/br_i.png,images/cb_i.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-24_09h33.35.639,vbt_B1_day1,2022.2.4,MacIntel,62.5,55879,,,,,,,,,,,,,,,,,,,0.305434783,-0.117391304,1,0,0,2.25,0,17,17,24,1,y,images/br_y.png,images/cb_y.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-24_09h33.35.639,vbt_B1_day1,2022.2.4,MacIntel,62.5,55879,,,,,,,,,,,,,,,,,,,0.305434783,-0.117391304,1,0,0,0.566,0,18,18,5,1,f,images/br_f.png,images/cb_f.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-24_09h33.35.639,vbt_B1_day1,2022.2.4,MacIntel,62.5,55879,,,,,,,,,,,,,,,,,,,0.305434783,-0.127173913,1,0,0,1.2,0,19,19,7,1,h,images/br_h.png,images/cb_h.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-24_09h33.35.639,vbt_B1_day1,2022.2.4,MacIntel,62.5,55879,,,,,,,,,,,,,,,,,,,0.313043478,-0.109782609,1,0,0,1.282,0,20,20,20,1,u,images/br_u.png,images/cb_u.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-24_09h33.35.639,vbt_B1_day1,2022.2.4,MacIntel,62.5,55879,,,,,,,,,,,,,,,,,,,0.313043478,-0.109782609,1,0,0,3.783,0,21,21,4,1,e,images/br_e.png,images/cb_e.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-24_09h33.35.639,vbt_B1_day1,2022.2.4,MacIntel,62.5,55879,,,,,,,,,,,,,,,,,,,0.313043478,-0.12826087,1,0,0,0.899,0,22,22,15,1,p,images/br_p.png,images/cb_p.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-24_09h33.35.639,vbt_B1_day1,2022.2.4,MacIntel,62.5,55879,,,,,,,,,,,,,,,,,,,0.313043478,-0.127173913,1,0,0,0.183,0,23,23,21,1,v,images/br_v.png,images/cb_v.png,,,,,,,,,,,,,,,,,,,,,,,,,
