welcome_mouse.x,welcome_mouse.y,welcome_mouse.leftButton,welcome_mouse.midButton,welcome_mouse.rightButton,"ID",date,expName,psychopyVersion,OS,frameRate,trainInstr_mouse.x,trainInstr_mouse.y,trainInstr_mouse.leftButton,trainInstr_mouse.midButton,trainInstr_mouse.rightButton,translation_key.keys,translation_key.corr,translation_key.rt,word_rsp.text,trWrd_mouse.x,trWrd_mouse.y,trWrd_mouse.leftButton,trWrd_mouse.midButton,trWrd_mouse.rightButton,train_loop.thisRepN,train_loop.thisTrialN,train_loop.thisN,train_loop.thisIndex,train_loop.ran,nlWrd,brWrd,cbWrd,test,testResp,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,testInstr_mouse.x,testInstr_mouse.y,testInstr_mouse.leftButton,testInstr_mouse.midButton,testInstr_mouse.rightButton,test_mouse.x,test_mouse.y,test_mouse.leftButton,test_mouse.midButton,test_mouse.rightButton,test_response.text,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,test_loop.ran
-0.167018229,-0.134982639,1,0,0,00047,2023-10-20_19h47.53.997,vbt_B2_day4,2022.2.4,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,00047,2023-10-20_19h47.53.997,vbt_B2_day4,2022.2.4,MacIntel,59.99880002,-0.498372396,-0.040421007,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,00047,2023-10-20_19h47.53.997,vbt_B2_day4,2022.2.4,MacIntel,59.99880002,,,,,,down,0,5.4152,,-0.498372396,-0.040421007,1,0,0,0,0,0,198,1,bedoelen,images/br_bedoelen.png,images/cb_bedoelen.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00047,2023-10-20_19h47.53.997,vbt_B2_day4,2022.2.4,MacIntel,59.99880002,,,,,,down,0,0.2589,,-0.498372396,-0.040421007,1,0,0,0,1,1,138,1,akkoord,images/br_akkoord.png,images/cb_akkoord.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00047,2023-10-20_19h47.53.997,vbt_B2_day4,2022.2.4,MacIntel,59.99880002,,,,,,down,0,1.2507,,-0.498372396,-0.040421007,1,0,0,0,2,2,161,1,attentie,images/br_attentie.png,images/cb_attentie.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00047,2023-10-20_19h47.53.997,vbt_B2_day4,2022.2.4,MacIntel,59.99880002,,,,,,down,0,0.2181,,-0.498372396,-0.040421007,1,0,0,0,3,3,55,1,praat,images/br_praat.png,images/cb_praat.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00047,2023-10-20_19h47.53.997,vbt_B2_day4,2022.2.4,MacIntel,59.99880002,,,,,,down,0,0.2517,,-0.498372396,-0.040421007,1,0,0,0,4,4,32,1,palm,images/br_palm.png,images/cb_palm.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00047,2023-10-20_19h47.53.997,vbt_B2_day4,2022.2.4,MacIntel,59.99880002,,,,,,down,0,10.5226,,-0.520212674,-0.077695313,1,0,0,0,5,5,104,1,zweven,images/br_zweven.png,images/cb_zweven.png,1,zweven,,,,,,,,,,,,,,,,,,,,,
,,,,,00047,2023-10-20_19h47.53.997,vbt_B2_day4,2022.2.4,MacIntel,59.99880002,,,,,,down,0,3.0095,,-0.520212674,-0.077695313,1,0,0,0,6,6,175,1,heengaan,images/br_heengaan.png,images/cb_heengaan.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00047,2023-10-20_19h47.53.997,vbt_B2_day4,2022.2.4,MacIntel,59.99880002,,,,,,down,0,2.9665,,-0.520212674,-0.077695313,1,0,0,0,7,7,58,1,tekst,images/br_tekst.png,images/cb_tekst.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00047,2023-10-20_19h47.53.997,vbt_B2_day4,2022.2.4,MacIntel,59.99880002,,,,,,down,0,0.2359,,-0.520212674,-0.077695313,1,0,0,0,8,8,150,1,gegeven,images/br_gegeven.png,images/cb_gegeven.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00047,2023-10-20_19h47.53.997,vbt_B2_day4,2022.2.4,MacIntel,59.99880002,,,,,,down,0,1.06,,-0.520212674,-0.077695313,1,0,0,0,9,9,18,1,blik,images/br_blik.png,images/cb_blik.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00047,2023-10-20_19h47.53.997,vbt_B2_day4,2022.2.4,MacIntel,59.99880002,,,,,,down,0,2.2492,,-0.520212674,-0.077695313,1,0,0,0,10,10,142,1,snuiven,images/br_snuiven.png,images/cb_snuiven.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00047,2023-10-20_19h47.53.997,vbt_B2_day4,2022.2.4,MacIntel,59.99880002,,,,,,down,0,11.4269,,-0.517460937,-0.102712674,1,0,0,0,11,11,21,1,mist,images/br_mist.png,images/cb_mist.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00047,2023-10-20_19h47.53.997,vbt_B2_day4,2022.2.4,MacIntel,59.99880002,,,,,,down,0,4.8337,,-0.517460937,-0.102712674,1,0,0,0,12,12,190,1,goedkoop,images/br_goedkoop.png,images/cb_goedkoop.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00047,2023-10-20_19h47.53.997,vbt_B2_day4,2022.2.4,MacIntel,59.99880002,,,,,,down,0,1.7174,,-0.517460937,-0.102712674,1,0,0,0,13,13,125,1,aanzien,images/br_aanzien.png,images/cb_aanzien.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00047,2023-10-20_19h47.53.997,vbt_B2_day4,2022.2.4,MacIntel,59.99880002,,,,,,down,0,0.7536,,-0.517460937,-0.102712674,1,0,0,0,14,14,4,1,moes,images/br_moes.png,images/cb_moes.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00047,2023-10-20_19h47.53.997,vbt_B2_day4,2022.2.4,MacIntel,59.99880002,,,,,,down,0,12.9676,,-0.498980035,-0.060273437,1,0,0,0,15,15,26,1,leuk,images/br_leuk.png,images/cb_leuk.png,1,leuk,,,,,,,,,,,,,,,,,,,,,
,,,,,00047,2023-10-20_19h47.53.997,vbt_B2_day4,2022.2.4,MacIntel,59.99880002,,,,,,down,0,4.8674,,-0.498980035,-0.060273437,1,0,0,0,16,16,123,1,hiervan,images/br_hiervan.png,images/cb_hiervan.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00047,2023-10-20_19h47.53.997,vbt_B2_day4,2022.2.4,MacIntel,59.99880002,,,,,,down,0,1.3675,,-0.498980035,-0.060273437,1,0,0,0,17,17,22,1,stof,images/br_stof.png,images/cb_stof.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00047,2023-10-20_19h47.53.997,vbt_B2_day4,2022.2.4,MacIntel,59.99880002,,,,,,down,0,34.0656,,-0.498980035,-0.060273437,1,0,0,0,18,18,140,1,blijven,images/br_blijven.png,images/cb_blijven.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00047,2023-10-20_19h47.53.997,vbt_B2_day4,2022.2.4,MacIntel,59.99880002,,,,,,down,0,37.0025,,-0.499123264,-0.115928819,1,0,0,0,19,19,191,1,opheffen,images/br_opheffen.png,images/cb_opheffen.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00047,2023-10-20_19h47.53.997,vbt_B2_day4,2022.2.4,MacIntel,59.99880002,,,,,,down,0,19.3232,,-0.499123264,-0.115928819,1,0,0,0,20,20,0,1,slak,images/br_slak.png,images/cb_slak.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00047,2023-10-20_19h47.53.997,vbt_B2_day4,2022.2.4,MacIntel,59.99880002,,,,,,down,0,0.7538,,-0.131054687,0.020585937,1,0,0,0,21,21,13,1,kaal,images/br_kaal.png,images/cb_kaal.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00047,2023-10-20_19h47.53.997,vbt_B2_day4,2022.2.4,MacIntel,59.99880002,,,,,,down,0,2.6415,,-0.071740451,0.114557292,1,0,0,0,22,22,27,1,dans,images/br_dans.png,images/cb_dans.png,1,dans,,,,,,,,,,,,,,,,,,,,,
,,,,,00047,2023-10-20_19h47.53.997,vbt_B2_day4,2022.2.4,MacIntel,59.99880002,,,,,,down,0,1.0913,,-0.071740451,0.114557292,1,0,0,0,23,23,128,1,prikken,images/br_prikken.png,images/cb_prikken.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00047,2023-10-20_19h47.53.997,vbt_B2_day4,2022.2.4,MacIntel,59.99880002,,,,,,down,0,40.6774,,-0.071740451,0.114557292,1,0,0,0,24,24,64,1,wegen,images/br_wegen.png,images/cb_wegen.png,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,00047,2023-10-20_19h47.53.997,vbt_B2_day4,2022.2.4,MacIntel,59.99880002,,,,,,down,0,2.2052,,-0.071740451,0.114557292,1,0,0,0,25,25,164,1,anarchie,images/br_anarchie.png,images/cb_anarchie.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00047,2023-10-20_19h47.53.997,vbt_B2_day4,2022.2.4,MacIntel,59.99880002,,,,,,down,0,1.617,,-0.071740451,0.111132812,1,0,0,0,26,26,66,1,lever,images/br_lever.png,images/cb_lever.png,1,lever,,,,,,,,,,,,,,,,,,,,,
,,,,,00047,2023-10-20_19h47.53.997,vbt_B2_day4,2022.2.4,MacIntel,59.99880002,,,,,,down,0,1.0231,,-0.071740451,0.111132812,1,0,0,0,27,27,76,1,afval,images/br_afval.png,images/cb_afval.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00047,2023-10-20_19h47.53.997,vbt_B2_day4,2022.2.4,MacIntel,59.99880002,,,,,,down,0,0.2009,,-0.070581597,0.108298611,1,0,0,0,28,28,89,1,slapen,images/br_slapen.png,images/cb_slapen.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00047,2023-10-20_19h47.53.997,vbt_B2_day4,2022.2.4,MacIntel,59.99880002,,,,,,down,0,5.3006,,-0.070581597,0.108298611,1,0,0,0,29,29,179,1,woestijn,images/br_woestijn.png,images/cb_woestijn.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00047,2023-10-20_19h47.53.997,vbt_B2_day4,2022.2.4,MacIntel,59.99880002,,,,,,down,0,7.0664,,-0.070581597,0.108298611,1,0,0,0,30,30,122,1,waarvan,images/br_waarvan.png,images/cb_waarvan.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00047,2023-10-20_19h47.53.997,vbt_B2_day4,2022.2.4,MacIntel,59.99880002,,,,,,down,0,2.1001,,-0.512760417,0.05640625,1,0,0,0,31,31,160,1,daarheen,images/br_daarheen.png,images/cb_daarheen.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00047,2023-10-20_19h47.53.997,vbt_B2_day4,2022.2.4,MacIntel,59.99880002,,,,,,down,0,24.8509,,-0.512760417,0.05640625,1,0,0,0,32,32,189,1,aanraden,images/br_aanraden.png,images/cb_aanraden.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00047,2023-10-20_19h47.53.997,vbt_B2_day4,2022.2.4,MacIntel,59.99880002,,,,,,down,0,2.1662,,-0.512760417,0.05640625,1,0,0,0,33,33,114,1,vullen,images/br_vullen.png,images/cb_vullen.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00047,2023-10-20_19h47.53.997,vbt_B2_day4,2022.2.4,MacIntel,59.99880002,,,,,,down,0,0.3515,,-0.512760417,0.05640625,1,0,0,0,34,34,41,1,maken,images/br_maken.png,images/cb_maken.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00047,2023-10-20_19h47.53.997,vbt_B2_day4,2022.2.4,MacIntel,59.99880002,,,,,,down,0,8.817,,-0.512760417,0.05640625,1,0,0,0,35,35,98,1,kreeft,images/br_kreeft.png,images/cb_kreeft.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00047,2023-10-20_19h47.53.997,vbt_B2_day4,2022.2.4,MacIntel,59.99880002,,,,,,down,0,8.1728,,-0.512760417,0.05640625,1,0,0,0,36,36,74,1,graaf,images/br_graaf.png,images/cb_graaf.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00047,2023-10-20_19h47.53.997,vbt_B2_day4,2022.2.4,MacIntel,59.99880002,,,,,,down,0,5.6381,,-0.512760417,0.05640625,1,0,0,0,37,37,80,1,kanjer,images/br_kanjer.png,images/cb_kanjer.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00047,2023-10-20_19h47.53.997,vbt_B2_day4,2022.2.4,MacIntel,59.99880002,,,,,,down,0,3.5175,,-0.512760417,0.05640625,1,0,0,0,38,38,165,1,feestdag,images/br_feestdag.png,images/cb_feestdag.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00047,2023-10-20_19h47.53.997,vbt_B2_day4,2022.2.4,MacIntel,59.99880002,,,,,,down,0,4.6926,,-0.512760417,0.05640625,1,0,0,0,39,39,130,1,keihard,images/br_keihard.png,images/cb_keihard.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00047,2023-10-20_19h47.53.997,vbt_B2_day4,2022.2.4,MacIntel,59.99880002,,,,,,down,0,0.6731,,-0.512760417,0.05640625,1,0,0,0,40,40,63,1,flirt,images/br_flirt.png,images/cb_flirt.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00047,2023-10-20_19h47.53.997,vbt_B2_day4,2022.2.4,MacIntel,59.99880002,,,,,,down,0,12.6679,,-0.512760417,0.05640625,1,0,0,0,41,41,92,1,geheim,images/br_geheim.png,images/cb_geheim.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00047,2023-10-20_19h47.53.997,vbt_B2_day4,2022.2.4,MacIntel,59.99880002,,,,,,down,0,4.0673,,-0.512760417,0.05640625,1,0,0,0,42,42,77,1,woede,images/br_woede.png,images/cb_woede.png,0,,,,,,,,,,,,,,,,,,,,,,
